1626	0.000064
3961	0.000064
3609	0.000063
1866	0.000063
2264	0.000063
1620	0.000062
405	0.000061
1408	0.000060
2042	0.000060
388	0.000060
2458	0.000060
591	0.000060
3020	0.000060
1692	0.000060
1888	0.000059
1320	0.000059
2116	0.000058
1458	0.000058
2547	0.000058
2279	0.000057
2508	0.000057
3265	0.000057
2233	0.000057
2951	0.000057
452	0.000057
2183	0.000056
1768	0.000056
683	0.000055
2649	0.000055
1128	0.000054
1487	0.000054
951	0.000054
3019	0.000054
1964	0.000054
2224	0.000054
427	0.000053
2608	0.000053
1435	0.000053
2149	0.000053
1328	0.000052
1948	0.000051
1939	0.000051
269	0.000051
1972	0.000051
1813	0.000051
2533	0.000050
408	0.000050
769	0.000050
556	0.000050
2730	0.000050
915	0.000049
2555	0.000049
1114	0.000049
1494	0.000049
3248	0.000049
404	0.000049
2389	0.000048
1604	0.000048
2385	0.000048
2592	0.000048
2267	0.000048
1440	0.000048
2594	0.000048
150	0.000048
2155	0.000048
546	0.000047
545	0.000047
2062	0.000047
103	0.000047
514	0.000047
2863	0.000047
3100	0.000047
3406	0.000046
896	0.000046
1277	0.000046
508	0.000046
2475	0.000046
2597	0.000046
2142	0.000045
2364	0.000045
962	0.000045
1778	0.000044
415	0.000044
1745	0.000044
1883	0.000044
1973	0.000043
1622	0.000043
1612	0.000043
3154	0.000043
946	0.000043
1827	0.000042
1210	0.000042
1995	0.000041
1238	0.000041
2588	0.000041
2171	0.000041
527	0.000040
2724	0.000040
392	0.000040
1374	0.000040
3397	0.000040
472	0.000039
2125	0.000039
1761	0.000039
1472	0.000039
1808	0.000039
2643	0.000039
1951	0.000039
416	0.000039
350	0.000039
2003	0.000039
3291	0.000039
2567	0.000038
457	0.000038
516	0.000038
1852	0.000038
554	0.000037
1377	0.000037
1104	0.000037
2463	0.000037
2284	0.000037
1480	0.000037
2053	0.000036
1567	0.000036
1916	0.000036
1598	0.000036
369	0.000036
1025	0.000035
469	0.000035
2180	0.000035
1746	0.000035
629	0.000035
1473	0.000035
1199	0.000034
3604	0.000034
1446	0.000033
2001	0.000033
1630	0.000033
2538	0.000033
1920	0.000032
2640	0.000032
1204	0.000032
2254	0.000032
2148	0.000032
1780	0.000032
1421	0.000032
1769	0.000032
1155	0.000032
3090	0.000032
1329	0.000032
510	0.000032
3280	0.000032
537	0.000031
2716	0.000031
3302	0.000031
1955	0.000031
634	0.000031
523	0.000031
3320	0.000031
444	0.000030
2459	0.000030
2144	0.000030
2039	0.000030
1427	0.000030
1179	0.000030
2018	0.000030
1591	0.000030
1146	0.000030
2004	0.000029
2239	0.000029
2225	0.000029
2502	0.000029
2194	0.000029
3233	0.000029
2839	0.000029
2754	0.000029
1844	0.000028
1998	0.000028
1705	0.000028
630	0.000028
1991	0.000028
1475	0.000028
549	0.000028
649	0.000028
2589	0.000028
2024	0.000028
1196	0.000028
3186	0.000028
2647	0.000028
2246	0.000028
2101	0.000028
1080	0.000027
1794	0.000027
1528	0.000027
3051	0.000027
1512	0.000027
3366	0.000027
1471	0.000027
25	0.000027
1694	0.000027
3363	0.000027
1559	0.000027
1175	0.000027
1235	0.000026
2526	0.000026
1588	0.000026
496	0.000026
473	0.000026
3426	0.000026
1881	0.000026
479	0.000026
3002	0.000026
1740	0.000026
2343	0.000026
3521	0.000026
1467	0.000026
1221	0.000026
1014	0.000026
1836	0.000026
3168	0.000026
1192	0.000026
3596	0.000026
2324	0.000026
3201	0.000026
1410	0.000025
357	0.000025
1674	0.000025
3330	0.000025
3140	0.000025
1390	0.000025
3198	0.000025
430	0.000025
3256	0.000025
1589	0.000025
1187	0.000025
2169	0.000024
1367	0.000024
1078	0.000024
3214	0.000024
2447	0.000024
2560	0.000024
3082	0.000024
1976	0.000024
3117	0.000024
1399	0.000023
2742	0.000023
3179	0.000023
1313	0.000023
87	0.000023
3162	0.000023
2372	0.000023
2946	0.000023
1803	0.000023
471	0.000023
1222	0.000023
3304	0.000023
2436	0.000022
120	0.000022
2332	0.000022
3136	0.000022
1305	0.000022
2583	0.000022
1804	0.000022
451	0.000022
1049	0.000022
518	0.000022
2241	0.000022
3545	0.000022
2378	0.000021
993	0.000021
953	0.000021
968	0.000021
2494	0.000021
1075	0.000021
1124	0.000021
3331	0.000021
1613	0.000021
2904	0.000021
3005	0.000021
646	0.000020
2883	0.000020
1391	0.000020
1932	0.000020
1786	0.000020
3011	0.000020
1343	0.000020
2659	0.000020
2445	0.000020
2278	0.000020
2009	0.000020
2764	0.000020
1255	0.000020
1833	0.000020
2065	0.000020
2134	0.000020
967	0.000020
3274	0.000020
3289	0.000020
277	0.000020
1637	0.000020
1052	0.000020
3038	0.000020
2027	0.000019
1529	0.000019
246	0.000019
3116	0.000019
3938	0.000019
3027	0.000019
2901	0.000019
1610	0.000019
3342	0.000019
1703	0.000019
2135	0.000019
2611	0.000019
3077	0.000019
1790	0.000019
3360	0.000019
2660	0.000019
2780	0.000019
1447	0.000019
2653	0.000019
1211	0.000019
995	0.000019
1557	0.000019
2778	0.000018
3386	0.000018
1861	0.000018
1373	0.000018
480	0.000018
3150	0.000018
3097	0.000018
1110	0.000018
2636	0.000018
1300	0.000018
1707	0.000018
1048	0.000018
570	0.000018
678	0.000018
3327	0.000018
2052	0.000018
705	0.000018
1683	0.000018
1469	0.000018
512	0.000018
2738	0.000018
2229	0.000018
2748	0.000017
1714	0.000017
1791	0.000017
1680	0.000017
3152	0.000017
1357	0.000017
2979	0.000017
3034	0.000017
2944	0.000017
1897	0.000017
3076	0.000017
3185	0.000017
3434	0.000017
482	0.000017
2976	0.000017
1148	0.000017
1551	0.000017
2137	0.000017
493	0.000017
2693	0.000017
1032	0.000016
2719	0.000016
2351	0.000016
3324	0.000016
1709	0.000016
1554	0.000016
776	0.000016
2377	0.000016
3017	0.000016
1828	0.000016
217	0.000016
1059	0.000016
3107	0.000016
1017	0.000016
1899	0.000016
2793	0.000016
2126	0.000016
1725	0.000016
3072	0.000016
558	0.000015
1893	0.000015
1839	0.000015
980	0.000015
1214	0.000015
1459	0.000015
1611	0.000015
1366	0.000015
3350	0.000015
1845	0.000015
2355	0.000015
1273	0.000015
1322	0.000014
1573	0.000014
2037	0.000014
1001	0.000014
1409	0.000014
2635	0.000014
2781	0.000014
1160	0.000014
1250	0.000014
1729	0.000014
2661	0.000014
1831	0.000014
1675	0.000014
3353	0.000014
1345	0.000014
3295	0.000014
407	0.000014
271	0.000014
2624	0.000014
2707	0.000014
3245	0.000014
639	0.000014
2813	0.000014
2966	0.000013
1817	0.000013
1006	0.000013
1460	0.000013
3412	0.000013
1184	0.000013
1515	0.000013
3411	0.000013
3084	0.000013
1331	0.000013
3035	0.000013
2157	0.000013
1720	0.000013
3026	0.000013
913	0.000013
2337	0.000013
1736	0.000013
1983	0.000013
2309	0.000013
2163	0.000013
3278	0.000013
1661	0.000013
1272	0.000013
1349	0.000013
163	0.000013
3705	0.000013
3104	0.000013
1283	0.000012
2191	0.000012
2877	0.000012
2060	0.000012
2694	0.000012
3396	0.000012
1871	0.000012
3584	0.000012
1122	0.000012
367	0.000012
2232	0.000012
1639	0.000012
1876	0.000012
1717	0.000012
2002	0.000012
2915	0.000012
2734	0.000012
2786	0.000012
435	0.000012
3335	0.000012
927	0.000012
669	0.000012
2677	0.000011
1894	0.000011
1330	0.000011
1166	0.000011
1864	0.000011
2881	0.000011
2151	0.000011
3232	0.000011
421	0.000011
1583	0.000011
3087	0.000011
978	0.000011
3253	0.000011
3680	0.000011
1697	0.000011
2571	0.000011
1569	0.000011
1600	0.000011
1867	0.000011
1488	0.000011
3001	0.000011
534	0.000011
2516	0.000011
2084	0.000011
1256	0.000011
1799	0.000011
3365	0.000011
3062	0.000011
2683	0.000011
1076	0.000011
3321	0.000011
3345	0.000011
3060	0.000011
1158	0.000011
1275	0.000011
3442	0.000011
1966	0.000011
2530	0.000011
2890	0.000011
2992	0.000011
3672	0.000011
2215	0.000011
1437	0.000011
2665	0.000010
3079	0.000010
2410	0.000010
3918	0.000010
557	0.000010
1159	0.000010
2298	0.000010
1191	0.000010
2787	0.000010
394	0.000010
3930	0.000010
1570	0.000010
2968	0.000010
3240	0.000010
1767	0.000010
1107	0.000010
3838	0.000010
1189	0.000010
252	0.000010
960	0.000010
3793	0.000010
1519	0.000010
3299	0.000010
2056	0.000010
3403	0.000010
1543	0.000010
2999	0.000010
511	0.000010
2729	0.000010
1902	0.000010
459	0.000010
1662	0.000010
1520	0.000010
2679	0.000010
26	0.000010
2928	0.000010
1337	0.000010
3347	0.000010
1371	0.000010
3222	0.000010
1628	0.000010
1940	0.000010
2958	0.000010
3355	0.000010
2330	0.000010
2478	0.000009
272	0.000009
1807	0.000009
947	0.000009
2413	0.000009
2395	0.000009
1185	0.000009
1003	0.000009
2758	0.000009
1332	0.000009
1645	0.000009
3506	0.000009
1699	0.000009
1284	0.000009
239	0.000009
2322	0.000009
2782	0.000009
1012	0.000009
1066	0.000009
2235	0.000009
1117	0.000009
1793	0.000009
1750	0.000009
1671	0.000009
729	0.000009
1502	0.000009
1614	0.000009
1882	0.000009
1227	0.000009
464	0.000009
2300	0.000009
3387	0.000009
1993	0.000009
2610	0.000009
2894	0.000009
1970	0.000009
1770	0.000009
1744	0.000009
2198	0.000009
1132	0.000009
2669	0.000009
1742	0.000009
3404	0.000009
1393	0.000009
2285	0.000009
1886	0.000009
3758	0.000009
2964	0.000009
3178	0.000009
3145	0.000009
2950	0.000009
2293	0.000009
2602	0.000009
1101	0.000009
1879	0.000009
1765	0.000009
1243	0.000008
2131	0.000008
897	0.000008
1041	0.000008
2345	0.000008
1823	0.000008
3593	0.000008
1516	0.000008
1010	0.000008
2927	0.000008
2040	0.000008
1456	0.000008
203	0.000008
1416	0.000008
3089	0.000008
9	0.000008
2150	0.000008
1561	0.000008
2956	0.000008
2936	0.000008
2145	0.000008
2093	0.000008
2550	0.000008
2376	0.000008
1449	0.000008
3113	0.000008
2069	0.000008
1757	0.000008
3078	0.000008
1479	0.000008
1429	0.000008
3054	0.000008
433	0.000008
2772	0.000008
1347	0.000008
1525	0.000008
824	0.000008
2892	0.000008
2582	0.000008
3000	0.000008
2544	0.000008
3267	0.000008
2785	0.000008
3049	0.000008
1563	0.000008
2865	0.000008
3369	0.000008
2986	0.000008
2943	0.000008
1261	0.000008
1153	0.000008
3172	0.000008
2210	0.000008
1259	0.000008
2913	0.000008
2604	0.000008
1496	0.000008
2668	0.000008
3362	0.000007
1669	0.000007
1269	0.000007
2361	0.000007
555	0.000007
1603	0.000007
2960	0.000007
694	0.000007
3351	0.000007
1436	0.000007
3417	0.000007
3611	0.000007
2259	0.000007
2185	0.000007
2218	0.000007
2334	0.000007
1609	0.000007
3177	0.000007
1230	0.000007
1868	0.000007
2833	0.000007
2226	0.000007
2955	0.000007
1123	0.000007
1170	0.000007
3906	0.000007
3118	0.000007
1913	0.000007
941	0.000007
2909	0.000007
541	0.000007
1495	0.000007
2196	0.000007
1504	0.000007
1608	0.000007
688	0.000007
2428	0.000007
2921	0.000007
2996	0.000007
982	0.000007
200	0.000007
543	0.000007
3586	0.000007
40	0.000007
3252	0.000007
2107	0.000007
1290	0.000007
781	0.000007
2989	0.000007
2841	0.000007
3182	0.000007
329	0.000007
3277	0.000007
1597	0.000007
3829	0.000007
1311	0.000007
2962	0.000007
1665	0.000007
1673	0.000007
1719	0.000007
2028	0.000007
1741	0.000007
2973	0.000007
1335	0.000007
1858	0.000007
2211	0.000007
924	0.000007
3361	0.000007
1246	0.000007
3344	0.000007
3115	0.000007
653	0.000007
1923	0.000007
2078	0.000007
1172	0.000007
2914	0.000007
3188	0.000007
1341	0.000007
1678	0.000007
1067	0.000006
1344	0.000006
2507	0.000006
1644	0.000006
1231	0.000006
3205	0.000006
3287	0.000006
3033	0.000006
189	0.000006
64	0.000006
2434	0.000006
2690	0.000006
1282	0.000006
2605	0.000006
3119	0.000006
2836	0.000006
1816	0.000006
1842	0.000006
2462	0.000006
3196	0.000006
2718	0.000006
3137	0.000006
1339	0.000006
3275	0.000006
592	0.000006
1024	0.000006
579	0.000006
654	0.000006
3224	0.000006
954	0.000006
1491	0.000006
1083	0.000006
991	0.000006
2429	0.000006
2206	0.000006
2806	0.000006
724	0.000006
2920	0.000006
170	0.000006
1685	0.000006
1689	0.000006
481	0.000006
2825	0.000006
3617	0.000006
332	0.000006
3296	0.000006
3319	0.000006
2910	0.000006
2676	0.000006
2871	0.000006
1026	0.000006
1809	0.000006
2553	0.000006
2240	0.000006
3568	0.000006
3526	0.000006
1242	0.000006
2088	0.000006
2499	0.000006
1820	0.000006
3272	0.000006
560	0.000006
1616	0.000006
2404	0.000006
2867	0.000006
1428	0.000006
368	0.000006
2777	0.000006
584	0.000006
3124	0.000006
973	0.000006
620	0.000006
2906	0.000006
3132	0.000006
2540	0.000006
1448	0.000006
2706	0.000006
1727	0.000006
2810	0.000005
2757	0.000005
1851	0.000005
1943	0.000005
2763	0.000005
2242	0.000005
3346	0.000005
53	0.000005
3191	0.000005
1004	0.000005
1724	0.000005
3288	0.000005
1576	0.000005
1872	0.000005
2925	0.000005
2603	0.000005
3971	0.000005
2172	0.000005
2711	0.000005
906	0.000005
1619	0.000005
2123	0.000005
1223	0.000005
1149	0.000005
3146	0.000005
1960	0.000005
1135	0.000005
1787	0.000005
2937	0.000005
2812	0.000005
1156	0.000005
1215	0.000005
3348	0.000005
614	0.000005
2916	0.000005
680	0.000005
1975	0.000005
2103	0.000005
188	0.000005
2875	0.000005
1125	0.000005
2339	0.000005
2420	0.000005
280	0.000005
2715	0.000005
3825	0.000005
2391	0.000005
2828	0.000005
2095	0.000005
1236	0.000005
1258	0.000005
2866	0.000005
2826	0.000005
2849	0.000005
3419	0.000005
1051	0.000005
618	0.000005
2751	0.000005
2800	0.000005
1636	0.000005
2369	0.000005
2551	0.000005
3204	0.000005
1721	0.000005
2331	0.000005
2755	0.000005
3298	0.000005
3395	0.000005
1596	0.000005
2273	0.000005
3056	0.000005
1668	0.000005
1650	0.000005
1752	0.000005
1677	0.000005
2919	0.000005
1129	0.000005
1037	0.000005
3966	0.000005
3261	0.000005
2590	0.000005
1810	0.000005
539	0.000005
3378	0.000005
2129	0.000005
3025	0.000005
942	0.000005
2184	0.000005
1304	0.000005
2575	0.000005
1019	0.000005
1453	0.000005
1095	0.000005
1020	0.000005
1843	0.000005
2317	0.000005
1079	0.000005
1514	0.000005
3420	0.000005
1412	0.000005
1789	0.000005
3764	0.000005
3341	0.000005
3968	0.000005
2662	0.000005
3409	0.000005
2564	0.000005
957	0.000005
2607	0.000005
199	0.000005
3332	0.000005
1497	0.000005
1735	0.000005
3052	0.000005
3279	0.000005
1548	0.000005
2664	0.000005
2775	0.000005
825	0.000005
2873	0.000005
1819	0.000005
1785	0.000005
3184	0.000005
449	0.000005
3529	0.000005
2397	0.000005
2338	0.000005
1722	0.000005
1482	0.000005
1571	0.000005
291	0.000005
2720	0.000005
3558	0.000005
2340	0.000005
3114	0.000005
1060	0.000005
1370	0.000005
2739	0.000005
3226	0.000005
2784	0.000005
3690	0.000005
1470	0.000005
2938	0.000005
1021	0.000005
827	0.000005
2537	0.000005
3219	0.000005
1984	0.000005
3046	0.000005
3800	0.000004
3081	0.000004
1444	0.000004
3255	0.000004
753	0.000004
359	0.000004
2741	0.000004
3455	0.000004
2236	0.000004
1113	0.000004
1860	0.000004
2412	0.000004
1547	0.000004
1779	0.000004
2438	0.000004
1423	0.000004
2244	0.000004
1205	0.000004
3945	0.000004
829	0.000004
1303	0.000004
1910	0.000004
3448	0.000004
3869	0.000004
2674	0.000004
2073	0.000004
1712	0.000004
1291	0.000004
2188	0.000004
3902	0.000004
2932	0.000004
355	0.000004
1359	0.000004
3211	0.000004
3842	0.000004
728	0.000004
966	0.000004
1280	0.000004
2049	0.000004
2750	0.000004
1209	0.000004
2832	0.000004
2783	0.000004
3259	0.000004
3010	0.000004
1106	0.000004
3195	0.000004
3464	0.000004
172	0.000004
3824	0.000004
1507	0.000004
1682	0.000004
2864	0.000004
644	0.000004
1531	0.000004
3303	0.000004
125	0.000004
2433	0.000004
934	0.000004
2464	0.000004
3782	0.000004
2156	0.000004
932	0.000004
1850	0.000004
2600	0.000004
2414	0.000004
2315	0.000004
1229	0.000004
2822	0.000004
3313	0.000004
2796	0.000004
186	0.000004
1849	0.000004
1754	0.000004
2173	0.000004
1605	0.000004
820	0.000004
1857	0.000004
236	0.000004
2064	0.000004
1462	0.000004
3187	0.000004
2728	0.000004
3022	0.000004
2387	0.000004
677	0.000004
3468	0.000004
1898	0.000004
3511	0.000004
313	0.000004
1267	0.000004
3073	0.000004
2994	0.000004
323	0.000004
2506	0.000004
2675	0.000004
3734	0.000004
3203	0.000004
2231	0.000004
1054	0.000004
784	0.000004
2646	0.000004
1538	0.000004
3415	0.000004
202	0.000004
1917	0.000004
2085	0.000004
3737	0.000004
3221	0.000004
3553	0.000004
2827	0.000004
1716	0.000004
997	0.000004
2161	0.000004
3120	0.000004
1056	0.000004
2409	0.000004
2601	0.000004
3821	0.000004
3018	0.000004
1706	0.000004
1183	0.000004
2939	0.000004
2335	0.000004
3738	0.000004
2348	0.000004
589	0.000004
1824	0.000004
82	0.000004
2396	0.000004
1885	0.000004
2154	0.000004
2795	0.000004
1946	0.000004
1938	0.000004
564	0.000004
1302	0.000004
3106	0.000004
1068	0.000004
1565	0.000004
1962	0.000004
2200	0.000004
3057	0.000004
770	0.000004
2988	0.000004
3207	0.000004
3629	0.000004
2220	0.000004
2488	0.000004
2518	0.000004
2411	0.000004
1011	0.000004
2063	0.000004
1826	0.000004
1686	0.000004
815	0.000004
1018	0.000004
2304	0.000004
2872	0.000004
2030	0.000004
1120	0.000004
1875	0.000004
1415	0.000004
1384	0.000004
2367	0.000004
3431	0.000004
1047	0.000004
261	0.000004
849	0.000003
2581	0.000003
994	0.000003
1774	0.000003
2713	0.000003
2271	0.000003
2615	0.000003
2745	0.000003
2759	0.000003
351	0.000003
2561	0.000003
1971	0.000003
2029	0.000003
3339	0.000003
23	0.000003
2425	0.000003
616	0.000003
1348	0.000003
3804	0.000003
2844	0.000003
2058	0.000003
2931	0.000003
1064	0.000003
547	0.000003
1979	0.000003
2222	0.000003
2520	0.000003
2443	0.000003
3086	0.000003
2341	0.000003
98	0.000003
3900	0.000003
2118	0.000003
2905	0.000003
2768	0.000003
3449	0.000003
3927	0.000003
3722	0.000003
2969	0.000003
1623	0.000003
487	0.000003
2392	0.000003
3926	0.000003
1837	0.000003
1660	0.000003
3810	0.000003
3576	0.000003
1986	0.000003
3625	0.000003
1392	0.000003
3422	0.000003
312	0.000003
3790	0.000003
2201	0.000003
1324	0.000003
1009	0.000003
1245	0.000003
2326	0.000003
2342	0.000003
2862	0.000003
1818	0.000003
2228	0.000003
1632	0.000003
1743	0.000003
3016	0.000003
2473	0.000003
3098	0.000003
1580	0.000003
3394	0.000003
2840	0.000003
3508	0.000003
2091	0.000003
462	0.000003
2121	0.000003
3149	0.000003
3148	0.000003
2854	0.000003
853	0.000003
3794	0.000003
1859	0.000003
2371	0.000003
2689	0.000003
2848	0.000003
961	0.000003
3605	0.000003
3036	0.000003
3612	0.000003
548	0.000003
1715	0.000003
3096	0.000003
1163	0.000003
1296	0.000003
3215	0.000003
695	0.000003
1288	0.000003
2753	0.000003
1271	0.000003
2323	0.000003
3293	0.000003
3328	0.000003
2623	0.000003
2275	0.000003
494	0.000003
398	0.000003
3924	0.000003
1667	0.000003
109	0.000003
1781	0.000003
1533	0.000003
1130	0.000003
3433	0.000003
1585	0.000003
3174	0.000003
2059	0.000003
2803	0.000003
118	0.000003
396	0.000003
2536	0.000003
1318	0.000003
1350	0.000003
1732	0.000003
2318	0.000003
1247	0.000003
739	0.000003
948	0.000003
1634	0.000003
3496	0.000003
2625	0.000003
2880	0.000003
2092	0.000003
2448	0.000003
446	0.000003
2558	0.000003
1925	0.000003
2381	0.000003
346	0.000003
1643	0.000003
2329	0.000003
409	0.000003
2500	0.000003
2090	0.000003
3158	0.000003
2449	0.000003
1298	0.000003
1062	0.000003
2043	0.000003
2819	0.000003
3460	0.000003
963	0.000003
2853	0.000003
1426	0.000003
1891	0.000003
1919	0.000003
2482	0.000003
2868	0.000003
3542	0.000003
1407	0.000003
2406	0.000003
48	0.000003
2743	0.000003
3628	0.000003
1994	0.000003
2112	0.000003
3075	0.000003
113	0.000003
3488	0.000003
2896	0.000003
1753	0.000003
2214	0.000003
3931	0.000003
1535	0.000003
1980	0.000003
361	0.000003
142	0.000003
1388	0.000003
2492	0.000003
3779	0.000003
2666	0.000003
1795	0.000003
2243	0.000003
2702	0.000003
3731	0.000003
3410	0.000003
1530	0.000003
3466	0.000003
2698	0.000003
2940	0.000003
1207	0.000003
19	0.000003
372	0.000003
1544	0.000003
2350	0.000003
2460	0.000003
2465	0.000003
3873	0.000003
3176	0.000002
2521	0.000002
1652	0.000002
1413	0.000002
3231	0.000002
2630	0.000002
1595	0.000002
458	0.000002
3947	0.000002
2593	0.000002
31	0.000002
2033	0.000002
1454	0.000002
3505	0.000002
2221	0.000002
1131	0.000002
999	0.000002
2104	0.000002
2440	0.000002
2366	0.000002
2354	0.000002
3212	0.000002
666	0.000002
3225	0.000002
2139	0.000002
535	0.000002
2430	0.000002
2993	0.000002
1404	0.000002
2712	0.000002
2586	0.000002
158	0.000002
3070	0.000002
3956	0.000002
1624	0.000002
3803	0.000002
1647	0.000002
1982	0.000002
3640	0.000002
1918	0.000002
2749	0.000002
2735	0.000002
2290	0.000002
2296	0.000002
41	0.000002
2945	0.000002
2045	0.000002
2644	0.000002
1161	0.000002
3514	0.000002
1278	0.000002
2573	0.000002
3891	0.000002
2773	0.000002
2140	0.000002
617	0.000002
3555	0.000002
3080	0.000002
3559	0.000002
3475	0.000002
3836	0.000002
88	0.000002
1268	0.000002
3400	0.000002
4030	0.000002
1035	0.000002
2474	0.000002
3129	0.000002
842	0.000002
1323	0.000002
2124	0.000002
4023	0.000002
964	0.000002
2257	0.000002
3276	0.000002
2911	0.000002
2870	0.000002
2631	0.000002
2619	0.000002
944	0.000002
528	0.000002
3702	0.000002
3719	0.000002
1040	0.000002
2207	0.000002
2667	0.000002
2295	0.000002
3223	0.000002
3297	0.000002
1492	0.000002
3239	0.000002
3826	0.000002
3747	0.000002
2423	0.000002
1862	0.000002
2363	0.000002
1566	0.000002
320	0.000002
